Código IBGE,Município,UF,Área (km²),População 2022,PIB per capita 2021,Índice de Progresso Social,Necessidades Humanas Básicas,Fundamentos do Bem-estar,Oportunidades,Nutrição e Cuidados Médicos Básicos,Água e Saneamento,Moradia,Segurança Pessoal,Acesso ao Conhecimento Básico,Acesso à Informação e Comunicação,Saúde e Bem-estar,Qualidade do Meio Ambiente,Direitos Individuais,Liberdades Individuais e de Escolha,Inclusão Social,Acesso à Educação Superior,Cobertura Vacinal (Poliomielite),Hospitalizações por Condições Sensíveis à Atenção Primária,Mortalidade Ajustada por Condições Sensíveis à Atenção Primária,Mortalidade Infantil até 5 Anos,Subnutrição,Abastecimento de Água via Rede de Distribuição,Esgotamento Sanitário Adequado,Índice de Abastecimento de Água,Índice de Perdas de Água na Distribuição,Domicílios com Coleta de Resíduos Adequada,Domicílios com Iluminação Elétrica Adequada,Domicílios com Paredes Adequadas,Domicílios com Piso Adequado,Assassinatos de Jovens,Assassinatos de Mulheres,Homicídios,Mortes por Acidente de Transporte,Abandono no Ensino Fundamental,Abandono no Ensino Médio,Evasão no Ensino Médio,Distorção Idade-Série no Ensino Médio,Ideb Ensino Fundamental,Reprovação Escolar no Ensino Médio,Cobertura de Internet Móvel (4G/5G),Densidade de Internet Banda Larga Fixa,Densidade de Telefonia Móvel,Qualidade de Internet Móvel,Consumo de Alimentos Ultraprocesados,Expectativa de Vida,Mortalidade entre 15 e 50 anos,Mortalidade por Doenças Crônicas Não Transmissíveis,Obesidade,Suicídios,Áreas Verdes Urbanas,Emissões de CO₂e por Habitante,Focos de Calor,Índice de Vulnerabilidade Climática dos Municípios (IVCM),Supressão da Vegetação Primária e Secundária,Acesso a Programas de Direitos Humanos,Existência de Ações para Direitos de Minorias,Índice de Atendimento à Demanda de Justiça,Resposta a Processos Previdenciários,Resposta a Processos Familiares,Taxa de Congestionamento Líquido de Processos,"Acesso à Cultura, Lazer e Esporte",Gravidez na Adolescência (<19 anos),Índice de Vulnerabilidade das Famílias do Cadastro Único (IVCAD),Praças e Parques em Áreas Urbanas,Famílias em Situação de Rua,Paridade de Gênero na Câmara Municipal,Paridade de Negros na Câmara Municipal,Violência contra Indígenas,Violência contra Mulheres,Violência contra Negros,Empregados com Ensino Superior,Mulheres Empregadas com Ensino Superior,Nota Mediana do Enem
1200351,Marechal Thaumaturgo (AC),AC,8190.967,17951.0,14413.6880675171,48.4266664568845,60.4059044525013,46.3984912892208,38.4756036289316,74.8679581350663,25.503335445712,72.0972523555048,69.155071873722,56.4467362468407,17.9713234004275,68.8344093155415,42.3414961940734,18.614904594744,36.8897595911819,59.9617133451814,38.4360369846189,70.6710473404745,749.441571832893,95.7775755987849,14.6840633094186,3.87480928045202,28.9024361840701,1.23046715396111,26.17625,60.9942857142857,2.26210190283975,58.1678777746403,93.2868310816894,93.357835470206,15.1114469210427,4.920049200492,11.7006961914234,0.0,3.93333333333333,10.2833333333333,11.8333333333333,51.3333333333333,3.92291666666667,9.58333333333333,32.2,1.45,48.35,0.51846,81.2125201111599,68.55,1.21792083514571,217.370515321421,8.88397484900122,8.19048733399638,5.1470606713173,20.9079204149366,164.97981629907,62.23,3.98757238082009,4.0,0.0,138.75,664.349267399267,609.866877866237,59.125,3.0,31.168345785145,0.37386483886484,0.0,0.0,0.363636363636364,0.26786917616085,14.1081625797783,221.40221402214,27.0343336036767,57.1845304829598,71.3894800851323,481.687476479321
1200385,Plácido de Castro (AC),AC,1952.531,17127.0,35374.6562912361,55.2777241643409,71.2406215718362,57.4257236746354,37.1668272465512,76.4797132211169,46.4328823018238,88.1792402438053,73.8706505205989,66.301538265593,53.3360743746477,63.6513587797773,46.4139232785234,16.4490668735492,45.5658911760082,56.8262075851353,29.8261433515121,77.6061032879136,1281.99603062554,80.4583654895689,16.4723784794569,3.65830088152306,43.7649968528101,53.2883342382742,43.87,49.9475,61.9426216021835,86.3658177474046,89.3383855760787,97.9454379134398,24.4498777506112,0.0,10.8695652173913,12.0772946859903,2.73333333333333,7.38333333333333,9.13333333333333,28.2666666666667,4.71666666666667,11.2833333333333,64.26,1.91,70.18,92.4714571428572,73.2324939440032,72.17,2.0613726868119,300.773682915831,17.9871598632134,4.83091787439613,5.15481218375286,55.3021385733488,16.9082125603865,48.57,71.5256931032289,1.0,0.0,93.6666666666667,466.542731596361,293.741134086772,44.5,4.0,24.2411245891572,0.316542052866461,0.0,1.51687523701176,0.545454545454545,0.420518029456576,48.076923076923,191.280586262576,49.9064254522769,39.0970460512666,47.5493457529386,483.068065849325
1200393,Porto Walter (AC),AC,6446.102,11275.0,14342.0758758315,52.4357324316993,69.043493835008,46.0896883198353,42.1740151402546,75.3057789878776,49.5641909386496,75.8421474911912,75.4618579223137,64.9488217806065,18.70830451166,67.8184800652986,32.8831469217761,30.4929362919602,36.0993940135262,65.3648042171895,36.7389260383425,78.0711990364024,418.380617811245,73.5073495544614,20.3871898986772,4.29459736894486,50.9080531444306,67.3728492979526,37.62125,47.82875,39.7975301073651,58.7049078476009,91.2664071921779,90.9100165439038,22.679165406713,0.0,6.98649278062413,3.10510790249961,2.18333333333333,4.13333333333333,6.75,52.7333333333333,3.88333333333333,6.91666666666667,40.76,0.66,35.08,7.35020952380952,74.6926009634043,68.58,1.46724890829694,259.241335519328,10.07828946233,2.32883092687471,3.67805544496108,50.2307337471582,192.827200745226,70.59,4.10503709202107,4.0,6.0,138.75,664.349267399267,609.866877866237,59.125,4.0,32.5181647579933,0.386558384547849,0.0,0.0,0.222222222222222,0.468982088248143,0.0,97.9815794630609,108.499095840868,53.4885189639415,67.9841897233202,480.94545631013
1200401,Rio Branco (AC),AC,8834.831,387852.0,28453.2538893702,62.2882686978081,63.5573928887272,63.8848733170361,59.4225398876609,72.1311787337974,60.2344068820303,79.8201153756976,42.0438705633836,73.6773565157369,72.397582626364,54.6237739676168,54.8407801584267,61.5881515067925,59.8040402143225,44.4446688437211,71.8532989858077,74.669208099283,498.32985149828,158.381651351074,17.4374550834868,3.63339814084736,62.7768599926946,88.6442173608947,54.80875,60.11375,86.7765119134479,79.6843909321935,71.5285723953365,82.4904251460313,90.2835237805964,7.86782061369001,44.4680827731415,17.9297941637698,1.03333333333333,4.33333333333333,7.73333333333333,22.6333333333333,5.36666666666667,9.73333333333333,96.11,22.96,91.97,95.2349527777778,78.6445436858861,72.85,2.46002815869159,449.29166218911,20.4929523564244,10.582416738861,6.45953123102531,12.1999375076825,19.7666385199969,51.34,31.8599192212091,16.0,11.0,126.918032786885,674.687708507615,378.784490522025,41.5569620253164,10.0,16.2075906394186,0.298472991434055,8.85758960510588,35.0883584266589,0.19047619047619,0.954058428480406,77.1850170261068,472.813490122696,96.1817023002492,179.447215497614,195.097064517817,532.186519931802
1200427,Rodrigues Alves (AC),AC,3077.159,15537.0,16574.321793139,52.3758026047602,61.3502829734313,54.7033919515459,41.0737328893036,60.8398594734803,35.9337966504663,85.8705568248129,62.7569189449656,68.5143474568814,43.8584663008399,66.1953004231975,40.2454536252646,12.4705889906818,40.6471628202128,81.4110828367804,29.7660969095395,41.6950723027727,1157.77011174153,134.625550350083,18.7897836034164,5.5253034685331,45.587322345933,3.34603702127747,32.0925,47.52125,38.4802537057985,82.9540083872572,97.229265647482,97.651590190728,50.32021957914,6.992029086841,24.0996117284777,5.02075244343286,2.16666666666667,8.9,6.56666666666667,39.9333333333333,4.69166666666667,1.81666666666667,39.33,2.46,53.57,90.62896875,8.33333333333335,69.18,2.12558025897874,362.017384777978,11.2985820739006,2.2314455304146,1.86441228832459,43.4796618133992,171.375016735841,54.51,17.8550544756214,3.0,0.0,81.5,1795.58333333333,729.125405389279,74.0,2.0,30.0068726419126,0.33009731934732,1.03471653233365,0.969719469814632,0.727272727272727,0.895114113866688,0.0,92.2947839463012,0.0,38.7262754720234,51.8887262079063,489.820563321719
1200435,Santa Rosa do Purus (AC),AC,6156.234,7143.0,15306.926851463,44.2476424973034,54.2595672534674,42.6762123663485,35.8071478720944,49.6748618929609,39.8736472864133,44.2211263632421,83.2686334712531,55.5509950895434,16.6866427190426,54.34936107925,44.117850577558,10.4122518932789,32.8893429484638,78.0313960586574,21.8956005879774,72.2264101824193,969.148306569126,235.596865805595,74.4604239541264,7.91584042465928,37.4780993125312,32.0552051716226,47.91375,62.655,38.7795246225256,33.3007013461441,51.8411983862414,48.9974409112165,0.0,0.0,7.43715603153355,0.0,3.63333333333333,12.75,10.4166666666667,62.3833333333333,3.51666666666667,2.75,40.11,1.64,33.57,0.0,85.4166666666667,71.86,3.15357931251971,216.173050304899,7.50346141525773,39.6648321681789,1.38752399770023,11.2641574391119,160.642570281124,59.67,1.80296012133925,1.0,0.0,119.333333333333,1198.12559808612,656.095437602622,66.3333333333333,2.0,29.0279981647186,0.423104166666667,0.0,0.0,0.444444444444444,0.939425696918884,4.23230660710087,54.5454545454545,0.0,34.5572494600563,36.1544782251438,461.688514285714
1200450,Senador Guiomard (AC),AC,2320.946,22352.0,35136.1670365068,52.8138272752645,61.6405317161464,56.881807627101,39.9191424825462,68.2561970931463,43.8532735336949,70.9888172931266,63.4638389446179,70.7185471489394,58.3156800434232,56.5369740728196,41.9560292432218,18.6689902612459,46.2659373971006,71.0846356438742,23.6570066279641,60.5791340046312,939.968719932831,147.432668636949,13.622246410124,4.61144814141581,38.2971542963398,72.8294286066501,32.67875,51.30625,65.0130080456099,86.1215940353322,57.1251095563306,71.1253785399841,37.4953130858643,7.20184367198003,22.3744930778912,11.186725086231,2.1,7.53333333333333,8.78333333333333,23.9666666666667,5.38333333333333,7.6,65.95,9.98,77.21,95.015175,88.1840796019901,72.17,2.28390723822909,407.567706449633,17.9922562676623,10.2544979957118,1.65814872966515,51.1535219013289,36.3568565302508,53.99,63.0020003621991,3.0,0.0,104.0,641.547619047619,305.404537266054,55.0,2.0,22.0346509960228,0.34519435136429,8.39036486272316,1.54322769879653,0.909090909090909,0.942660046574981,0.0,117.149990397542,41.1311053984576,30.4482525778383,37.8591364307995,487.640354192456
1200500,Sena Madureira (AC),AC,23760.41,43916.0,17159.0100692231,52.1323478447915,64.1047530222238,52.7677243108767,39.5245662012741,70.1074873139462,42.3830561190122,78.2332003238615,65.6952683320754,60.1027333072209,49.3926970838617,61.9587804476061,39.6166864048181,30.3262486028544,41.5134938130755,63.4973347497287,22.7611876394378,88.7179134124177,1664.99335759476,168.866832455506,19.625403153184,4.70543216573305,35.3899212175394,72.8656916941085,34.86375,57.6825,45.2901754587598,69.7467358854014,92.0131280508882,87.2815938846142,27.0796310400271,4.02030252776522,16.9290672083968,6.28885180078853,5.18333333333333,7.76666666666667,10.3666666666667,37.1666666666667,4.85,15.3333333333333,66.54,0.89,71.65,74.8958828571429,83.0019493177388,73.59,1.81802515940031,432.81687891726,13.8964103914186,10.6426722782575,2.43575421972552,63.7943840824826,196.405679316934,52.91,9.90067581543282,4.0,7.0,119.333333333333,1198.12559808612,656.095437602622,66.3333333333333,4.0,26.8593677541067,0.355878464818763,0.80919592057849,0.801363388358769,0.461538461538462,0.784854582732175,4.7408343868521,169.85778179808,35.3440150801131,24.9007327991516,33.1550802139037,510.71238553707
1200609,Tarauacá (AC),AC,20169.485,46517.0,15415.4557086657,47.6225204149445,55.9815820603016,50.6916109169533,36.1943682675787,61.2487210072195,30.0766507573867,70.3393348875013,62.261621589099,61.6489802212804,49.7913086632735,56.0941883008822,35.2319664823773,26.622965920226,34.921874714615,56.5495031243834,26.6831293110902,59.4840235732856,1015.95678697002,185.0882197901,26.052891287496,4.7890768328389,38.2776027710592,12.330469106944,35.04125,78.9025,44.246335807248,59.1972695960325,80.7027989868208,80.8676371574273,46.5802344538468,6.04858221232943,25.3083011227683,5.17634067223411,5.65,10.1166666666667,9.48333333333333,38.5833333333333,4.775,5.15,56.5,3.17,60.63,91.7773685714286,72.353901587659,68.21,2.13852813852814,440.537819721357,10.5598493859921,9.66250258817034,6.23137988170657,58.2995028307247,265.948880760117,59.45,8.29442421887586,4.0,4.0,96.6666666666667,730.677638279015,348.86875689059,70.3333333333333,3.0,32.729422519199,0.389790464979399,0.0950388312396466,0.0,0.307692307692308,0.860425986776991,8.4084084084084,302.912997193458,106.194690265487,36.7172095831379,44.7488584474886,487.69532108013
1200708,Xapuri (AC),AC,5350.3,19090.0,24007.4573755893,52.2308646786018,68.9652547137974,51.9895024265173,35.7378368954905,71.460789015035,50.0872816725094,80.4806301223959,73.8323180452495,62.2391888127083,51.4602161777232,55.4880964967073,38.7705082189306,38.537720592131,43.6187647328608,42.8307476996252,17.9641145573452,70.2421151257665,1475.14468747422,157.528904283559,17.3753900752406,2.9921524205128,44.4702634597851,59.0626887291056,53.00875,51.9975,46.9035366769965,72.6584578581441,89.8784110019128,91.9520659537337,6.85729959541933,0.0,10.9631091377515,16.4446637066272,4.05,12.6333333333333,10.8166666666667,31.0,5.00833333333333,8.7,65.15,0.59,67.19,88.2997257142857,71.9907407407408,71.38,2.01711491442543,434.127214984913,20.8580226602848,12.3334977799704,3.15452297577909,94.4283703311374,241.73655648742,44.79,25.8781747355283,10.0,0.0,124.666666666667,319.085333440535,305.71756770222,25.0,4.0,24.8386291340827,0.33817548990933,0.246256267006523,2.3503504513745,0.222222222222222,0.944045242847638,95.2380952380952,600.022642363863,602.739726027398,18.6599929150478,26.0262725779967,509.713945682374
1200807,Porto Acre (AC),AC,2603.942,17455.0,27198.8312517903,49.2251910079403,56.4225806989457,52.4372578727648,38.8157344521105,73.0992110272451,26.022934721335,68.9562802750216,57.6118967721813,64.1097544978585,44.7752591388876,60.0257272328016,40.8382906215114,11.8274085277251,42.4718733141949,75.6984276968617,25.2652282696604,61.5106213183039,348.818840504747,103.37264349807,17.6948036168907,3.33613540962284,14.4796850824527,42.0187289896534,22.22375,59.03375,42.5222871968814,80.6842047202645,64.7439000886766,72.7717397235414,41.9764931638283,8.31255195344973,22.7640328281316,5.99053495477146,2.78333333333333,7.8,9.78333333333333,36.7166666666667,4.2,7.43333333333333,52.64,1.16,64.04,75.20365,67.5324675324675,71.24,2.17010850542527,307.123643151934,16.1455663176794,15.5753908824058,2.00470577528914,67.2484651007063,79.0750614029833,52.99,50.6450441193825,1.0,0.0,95.5,1193.83333333333,415.001245350667,62.0,3.0,24.6159225629724,0.341925635276532,0.08215107625951,3.07731068264109,0.222222222222222,0.511804022565612,0.0,6.2344139650873,76.6283524904213,32.5777328442654,40.5764467462283,479.702000017893
1300029,Alvarães (AM),AM,5922.884,16670.0,13132.545344931,48.6343008729323,62.9045980235386,47.605489028642,35.3928155666164,73.8307231314929,23.5727064805547,85.1983546686287,69.0166078134782,55.5160488292783,27.9720134305988,65.4029394592515,41.5309543954395,17.1150324117735,40.1127671507199,59.8270676729581,24.5163950310139,83.8511785947229,910.928096636616,122.208641400094,22.6971092977394,3.67109140072407,15.3014760529163,54.6143863097415,15.9125,74.2625,58.0463525636042,85.0237848312939,90.5166351109078,91.6440614382249,14.0795494544175,4.36871996505023,8.82390016387243,9.45417874700619,5.41666666666667,8.58333333333333,8.56666666666667,55.7833333333333,3.9,13.1333333333333,62.01,1.19,34.13,24.631,73.9065974796145,71.69,1.42065976402601,326.462221611243,14.4666560219542,11.0298752048405,1.80364077833836,35.1537876904154,150.006302785831,58.69,2.50772272934524,3.0,0.0,101.0,3435.33333333333,378.397087242336,34.0,3.0,34.7558476215332,0.315937674891886,0.0,0.0,0.545454545454545,0.973829782336829,9.24369747899161,222.804718217563,73.0994152046783,39.9968691101467,40.319606637984,455.274494945796
1300060,Amaturá (AM),AM,4754.109,11411.0,10493.3630356673,56.0484029022953,70.961104302206,49.6294105479883,47.5546938566917,73.8907419499501,48.508277061145,85.6456787743984,75.7997194233303,67.4699507547229,27.51665044035,59.763040731718,43.7680002651624,55.8989166298953,42.0866513130113,62.1439742507284,30.0892332331318,92.6666666666667,950.294704754296,104.403280223324,26.3752829294041,4.39336817218776,52.8861221243531,20.1071857315954,52.39,41.86,43.1118903271452,87.2831168176218,92.3554059860016,95.4164860267773,22.4391338494334,0.0,6.16199895246018,9.24299842869026,1.78333333333333,3.23333333333333,4.88333333333333,48.3166666666667,3.95,8.16666666666667,71.0,0.99,45.5,5.66065789473684,72.7523043692124,71.36,1.75504107542942,247.486287974387,11.9744175502182,36.9719937147611,5.58235221720588,26.560465201918,36.047693871892,71.91,0.855754016148661,13.0,10.0,106.0,894.333333333333,518.508114449105,62.5,2.0,28.5560510148395,0.317410178503608,0.476618907754876,0.0,0.444444444444444,0.748279558737075,85.7935083999347,584.773115625594,0.0,53.5569446965572,51.5178571428571,447.741579639659
1300086,Anamã (AM),AM,2446.121,10318.0,13530.7978968792,54.806314089075,66.5675966203845,55.8275350348245,42.023810612016,72.6089709367216,36.3614313627565,86.379382763197,70.9206014188629,72.4688010578292,43.2611429690043,61.4182678051497,46.1619283073146,29.4656476878737,38.9877794700756,74.1366535978971,25.5051616922177,84.358552631579,2678.51542175163,148.764051705168,19.9817251461988,3.03857746598054,45.5848125173592,10.341345242317,40.86,66.54,42.4233156015508,85.2180157622928,98.3445905032715,95.383110873994,13.5823429541596,0.0,18.0686609114636,12.5476811885164,1.05,4.8,7.11666666666667,33.4166666666667,4.73333333333333,2.86666666666667,46.36,0.69,57.56,80.7883424242424,47.7957769181174,69.48,1.31747483989021,407.735695037307,17.8405640388573,10.0381449508131,0.678167282958605,9.39536912797863,37.1411363180084,68.54,1.35423357012445,7.0,0.0,90.0,285.879361263736,440.399275854368,37.0,2.0,30.1202485380117,0.343809198023565,0.0,0.0,0.888888888888889,0.0,15.4320987654321,105.263157894737,0.0,41.6043639281268,44.122965641953,462.248973152338
1300102,Anori (AM),AM,6036.019,17932.0,13955.4191110863,56.7831085556514,69.2853998747034,59.2981184328145,41.7658073594362,74.3658098711335,61.8286009948641,82.6153319119596,58.3318567208565,71.9087316791052,42.3325522262059,66.471408828796,56.4797809971508,20.5973772378584,40.2403581570813,79.6341075505209,26.5913864922842,85.8093719753855,1766.07306036839,112.16716322862,23.7499679187635,3.2487910520315,78.7598574636575,45.0331235839193,62.86,58.025,76.0272799552062,88.4158301838394,88.2669406988477,77.5350927620204,55.1899808957758,4.06206840523193,18.611143422124,3.87732154627583,2.01666666666667,4.58333333333333,7.15,29.9333333333333,4.63333333333333,2.56666666666667,63.28,0.47,48.18,69.5802657142857,30.8665927568367,70.42,1.26378922566135,309.204413174591,20.2355726507359,8.72397347912063,2.55870767063538,2.39105624613718,4.07118762358962,61.48,0.40264038610103,4.0,0.0,102.0,915.241373720047,389.243933858765,43.0,1.0,28.4526505384159,0.327237442922375,0.0,0.0,0.545454545454545,0.0,0.0,95.0524006824275,0.0,37.6141708520802,47.5862068965517,472.921935643658
1300144,Apuí (AM),AM,54240.544,21735.0,13801.8869565217,45.3509351661321,59.0596154072359,43.7857338778553,33.207456213305,77.6759213205265,37.9114258376267,77.1830504240799,43.4680640467105,60.799136058508,31.187215044549,62.092870643376,21.0637137649883,10.4708612818442,44.6992214139554,57.9978681492679,19.6618740081524,96.95737116751,1219.2674858661,137.437456500053,17.3054349306692,3.48813038626916,28.2398480731762,12.6566280213223,60.34375,60.34375,55.9344024849999,86.9428148112359,68.5091255006424,83.2261808322991,55.05308690523,15.3767298821118,37.7778854070809,29.0599118516007,6.73333333333333,11.2,10.4333333333333,33.0666666666667,4.8,3.71666666666667,58.88,3.61,47.86,26.0710647058824,78.771186440678,71.29,1.97345441844219,329.889467749352,17.9205544815762,3.63248898145009,3.69033736196876,614.600507322667,2258.43948273357,52.45,8.22175810051517,1.0,0.0,73.0,778.548860713362,709.953914314852,70.0,2.0,23.0882617477361,0.312412916523532,0.0,0.52562417871222,0.0,0.651283830673143,0.0,274.730907227063,270.574971815107,20.0569058680959,28.0322462440454,491.083094353473
1300201,Atalaia do Norte (AM),AM,76507.617,15892.0,11722.6977787566,46.728859319152,59.1732818332402,48.2876731098224,32.7256230143935,55.8555471290758,34.0361101987432,65.1473733088893,81.6540966962523,56.1772544526266,20.9897869133351,63.9954749653562,51.9881761079716,15.8895148394178,35.1603179930363,47.0200071973192,32.8326520278007,52.7587752361705,1021.59472208684,135.753396334319,47.1757313720781,5.69870420906389,48.3628672176015,13.3048944293203,34.9833333333333,77.1833333333333,34.9005744796686,60.5912821276017,73.5401030227465,73.81962483665,0.0,0.0,8.162465717644,1.6324931435288,4.23333333333333,13.5333333333333,9.76666666666667,59.3333333333333,3.94166666666667,3.55,45.21,2.49,37.35,8.21515882352941,54.5225155279503,68.95,1.75277959450621,271.159679169947,14.5927785681163,9.14196160376128,8.17221260606308,20.2719035555724,23.5079012668147,61.71,0.0684767928336071,1.0,0.0,94.0,149.5,681.215912815471,51.0,3.0,28.2309105370543,0.410335966892401,0.0,0.68989306657468,0.181818181818182,0.808280200988051,21.1059518784297,527.946127946127,559.701492537313,57.6754879351687,64.3157554189583,442.018183687042
1300300,Autazes (AM),AM,7652.852,45328.0,11252.1463400106,49.6459218538097,56.9095786189932,53.5122826785386,38.5159042638973,73.9644063403181,22.4787986651873,66.0522547441838,65.1428547262836,60.4553084568242,46.9490907115723,65.0500235233895,41.5947080223684,34.4413131325197,36.4922084547143,68.425795081231,14.7043003871242,78.6852374902394,665.250893692778,130.818938809681,16.1580667759998,4.00733151523774,15.8885918256042,32.7997616927007,20.64125,70.60875,45.661897514294,63.2836434744626,81.4651968353027,65.7806973048397,27.0221581696991,3.80401704199635,18.2771391467462,15.3979405254547,4.03333333333333,8.36666666666667,10.9833333333333,43.7666666666667,4.18333333333333,7.36666666666667,50.1,2.7,53.4,92.8429416666667,68.921196797303,72.91,1.97011830136211,307.227987715131,17.875982111017,5.29304205562506,1.94342965156824,54.5324479396473,80.8391877586373,59.24,19.1668495963413,5.0,8.0,81.0,785.188575917935,730.343884493939,69.0,2.0,31.9302208305028,0.364953556137013,0.128749902650185,0.0,0.307692307692308,0.48006468006468,1.67752758242467,56.8066544938122,35.6887937187723,16.2301651475669,21.1187932118165,465.787996802521
1300409,Barcelos (AM),AM,122462.433,18626.0,13283.3158273381,47.2579228072016,64.7573334750228,47.9400450113663,29.0763899352159,65.0954518656235,61.4976476076311,78.1519020793873,54.2843323474495,63.4699233865683,21.8709962185511,56.9489267227137,49.470333717632,9.23861138627673,39.8488387135536,53.4482577230332,13.7698519179999,40.8903693019082,1121.15462724929,105.260930351155,22.2855182117937,3.75140319095411,72.687622479721,3.3617127236211,68.5075,21.465,70.6862559018189,75.2275901057633,75.1502612305606,84.5988225672595,30.0721732157177,16.6926329846428,16.9932558016038,23.8929595412552,4.75,8.63333333333333,10.5,37.45,4.55,2.03333333333333,45.6,1.85,48.09,3.4029,100.0,68.69,1.85996793158739,258.878834711893,19.0287218401249,13.8048210682808,3.81916458956224,58.4607637661182,50.9716470213444,52.27,0.111163189496507,0.0,0.0,74.0,1155.80416666667,863.026529501693,47.0,2.0,29.1576096235633,0.342696533333334,0.754196304497902,1.84371027755489,0.727272727272727,0.310656231186032,18.6461289014998,291.564656131761,291.060291060291,13.8395283708316,18.9003436426117,483.519367098907
1300508,Barreirinha (AM),AM,5751.765,33436.0,10390.2290046656,52.9898510138814,67.3342937829971,52.0719460940567,39.5633131645903,64.0784861979396,68.3777629773997,69.5248828076576,67.3560431489915,60.6114756130158,32.9417657383697,60.6625900279348,54.0719529969067,39.7479120901864,36.3376023987852,58.7543546812144,23.413383488175,58.2913763740457,1080.04756956814,146.118427877974,19.3765011256036,5.36254361921916,56.7159542710969,26.4001661945321,88.1366666666667,6.73,24.671453060603,71.2096066287252,81.7794976179279,76.7195126225028,24.6885871394905,6.7380904251735,12.8762272654112,5.79691475314805,2.76666666666667,10.2333333333333,11.7666666666667,49.3166666666667,4.19166666666667,4.03333333333333,40.09,0.31,53.28,49.7487885714286,93.75,71.45,1.69470248556364,389.341266241489,11.1756791350356,14.8143377024894,4.51310795137926,14.1678508853105,57.3250458922418,50.83,9.08824474258251,7.0,6.0,94.0,391.713447053611,518.001280172171,41.0,2.0,29.3688037032542,0.379741166206194,0.0,0.0,0.545454545454545,0.968266012514813,11.694006821504,231.790310625969,84.4529750479845,33.0640147557993,39.460524321867,459.765667574405
1300607,Benjamin Constant (AM),AM,8705.265,40509.0,9667.45911525834,50.746061334038,61.7541976447826,55.3729300725801,35.1110562847512,63.3222508717375,38.7309753221072,80.6033314969208,64.3602328883649,69.0690400339578,37.3698488961824,55.0358403730255,60.0169909871548,16.7524605824427,42.4646314627787,43.334992142191,37.8921409515923,54.0657503101383,448.216221123544,154.155514379007,25.4511020441358,4.50376365741505,44.310018754129,21.6047623148663,41.92875,62.64125,46.4219901398047,76.4565515884943,93.9414794275102,87.3825569429073,44.1247002398082,3.58963313949315,20.1869953251169,4.24989375265618,2.45,4.95,7.5,33.8,4.2,3.21666666666667,68.83,1.55,54.33,38.64515,95.1186524969248,70.78,2.30993377483444,366.794255362043,13.1735069851595,19.6557586060348,6.03833393030021,4.01713050655443,7.43731406714832,55.14,0.566451476666703,2.0,0.0,101.0,545.174603174603,260.320654171847,62.0,5.0,24.9150421798954,0.360677398665982,0.0,1.14663403404276,0.0,0.511901956163092,76.232261602797,915.356450570752,208.333333333333,63.1598065054163,71.9951485748939,440.521904655952
1300631,Beruri (AM),AM,17472.779,22136.0,9641.20248915793,52.1352535370007,65.9484895827463,53.2819330635226,37.1753379647333,70.2067676119104,56.5154434929062,78.8343362278148,58.2374109983537,61.1259902903806,38.1646032758367,64.6538152596733,49.1833234281999,22.6530675459555,38.2267657434503,77.547450797416,10.2740677721115,66.2822121813549,895.718846983545,91.2402925324931,20.5095317923268,4.70494812627311,53.8162854967594,39.6094946999549,55.3666666666667,21.4633333333333,41.7333709339327,71.9443458932724,91.589692939769,88.8722459077291,36.0065466448445,10.0765820233777,21.2375711941307,6.0334009074235,5.41666666666667,3.6,9.68333333333333,49.4,4.24166666666667,7.55,49.42,1.02,48.97,64.4680242424243,89.4444444444445,68.85,1.49939087245807,238.496537118644,14.3308467844007,6.0334009074235,2.25460645781496,21.869894262773,34.2697171541655,59.26,0.855448162176199,6.0,0.0,85.0,900.165574595297,503.949030011738,54.0,2.0,31.4502677702599,0.345900810979414,0.0,0.309837335398916,0.727272727272727,0.862387612387612,3.33834084460023,100.765820233777,0.0,11.6529859147508,12.9607323536497,462.244933975908
1300680,Boa Vista do Ramos (AM),AM,2589.407,25769.0,7130.41280608483,55.2059675238035,64.9374863423076,57.9163191566974,42.7640970724057,73.0000390870388,46.6086181973337,84.1754930636496,55.9657950212084,64.0471601367225,43.5662235807511,70.6130018352582,53.4388910740578,30.3904055309515,40.8889596968,74.3522596412317,25.4247634206395,94.9926854754441,1310.06063893858,168.695146507575,22.8663220837134,3.72130638353805,71.9829356380053,12.6288337373125,50.22,79.0266666666667,53.9491992233297,84.3203745339674,87.634091732505,92.6102599051947,56.1714708056172,2.2155264090748,24.3851166701703,4.20433046037419,2.25,8.71666666666667,9.7,44.9666666666667,4.25833333333333,4.11666666666667,59.87,0.16,42.87,82.239275,48.0447030914079,69.99,1.28398192914322,228.029160029931,14.3377736424627,5.60577394716558,0.421182332593185,11.7115896885207,31.9529114988438,51.07,11.3205270080189,6.0,5.0,69.0,1312.7196969697,648.340974450916,60.0,2.0,32.9144477100999,0.306031005797833,0.0,1.49979076388445,0.363636363636364,0.871025626419056,4.87329434697855,113.43495214463,0.0,36.3397205483993,51.9083969465649,450.885243265472
